,HURTO A ENTIDADES COMERCIALES,HURTO A PERSONAS,LESIONES CULPOSAS (EN ACCIDENTE DE TRANSITO),HURTO A RESIDENCIAS,LESIONES PERSONALES,HURTO A MOTOCICLETAS,HOMICIDIO CULPOSO (EN ACCIDENTE DE TRÁNSITO),EXTORSIÓN,VIOLENCIA INTRAFAMILIAR,HOMICIDIO,HURTO A AUTOMOTORES,LESIONES CULPOSAS,ACTO SEXUAL VIOLENTO,ACCESO CARNAL VIOLENTO,ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,FEMINICIDIO,HURTO A ABIGEATO,ACTOS SEXUALES CON MENOR DE 14 AÑOS,ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON PERSONA EN INCAPACIDAD DE RESISTIR,LESIONES PERSONALES (CIRCUNSTANCIAS DE AGRAVACIÓN),ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ACOSO SEXUAL,UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,PORNOGRAFÍA CON MENORES,VICTIMA_POINT,GENERO_VICTIMA,EDAD_VICTIMA,COMUNA,UNIDAD_ESPACIAL
73,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 44.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,44.0,CABECERA DEL LLANO,BOLARQUI
74,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 63.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,63.0,CABECERA DEL LLANO,BOLARQUI
75,0.0,0.0,0.0,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 25.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,25.0,CABECERA DEL LLANO,BOLARQUI
76,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 65.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,65.0,CABECERA DEL LLANO,BOLARQUI
77,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 32.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,32.0,CABECERA DEL LLANO,BOLARQUI
78,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,46.0,CABECERA DEL LLANO,BOLARQUI
79,0.0,0.6711409395973155,0.0,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 62.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,62.0,CABECERA DEL LLANO,BOLARQUI
80,0.0,2.013422818791946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 20.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,20.0,CABECERA DEL LLANO,BOLARQUI
81,0.0,2.684563758389262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,36.0,CABECERA DEL LLANO,BOLARQUI
82,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 42.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,42.0,CABECERA DEL LLANO,BOLARQUI
83,0.0,2.013422818791946,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 23.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,23.0,CABECERA DEL LLANO,BOLARQUI
84,0.0,3.355704697986577,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 52.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,52.0,CABECERA DEL LLANO,BOLARQUI
85,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 51.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,51.0,CABECERA DEL LLANO,BOLARQUI
86,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 29.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,29.0,CABECERA DEL LLANO,BOLARQUI
87,0.0,2.013422818791946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 30.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,30.0,CABECERA DEL LLANO,BOLARQUI
88,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 76.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,76.0,CABECERA DEL LLANO,BOLARQUI
89,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 61.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,61.0,CABECERA DEL LLANO,BOLARQUI
90,0.0,2.013422818791946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,21.0,CABECERA DEL LLANO,BOLARQUI
91,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 51.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,51.0,CABECERA DEL LLANO,BOLARQUI
92,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 44.0, CABECERA DEL LLANO, BOLARQUI",MASCULINO,44.0,CABECERA DEL LLANO,BOLARQUI
93,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 33.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,33.0,CABECERA DEL LLANO,BOLARQUI
94,0.0,0.0,0.0,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 50.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,50.0,CABECERA DEL LLANO,BOLARQUI
95,0.0,1.342281879194631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 43.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,43.0,CABECERA DEL LLANO,BOLARQUI
96,0.0,2.684563758389262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, CABECERA DEL LLANO, BOLARQUI",FEMENINO,23.0,CABECERA DEL LLANO,BOLARQUI
97,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 33.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,33.0,CABECERA DEL LLANO,BOLIVAR
98,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 35.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,35.0,CABECERA DEL LLANO,BOLIVAR
99,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 18.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,18.0,CABECERA DEL LLANO,BOLIVAR
100,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 34.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,34.0,CABECERA DEL LLANO,BOLIVAR
101,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 67.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,67.0,CABECERA DEL LLANO,BOLIVAR
102,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 30.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,30.0,CABECERA DEL LLANO,BOLIVAR
103,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 61.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,61.0,CABECERA DEL LLANO,BOLIVAR
104,0.0,5.128205128205128,0.0,0.0,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 27.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,27.0,CABECERA DEL LLANO,BOLIVAR
105,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 29.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,29.0,CABECERA DEL LLANO,BOLIVAR
106,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 66.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,66.0,CABECERA DEL LLANO,BOLIVAR
107,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 58.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,58.0,CABECERA DEL LLANO,BOLIVAR
108,0.0,2.564102564102564,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,36.0,CABECERA DEL LLANO,BOLIVAR
109,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 31.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,31.0,CABECERA DEL LLANO,BOLIVAR
110,0.0,2.564102564102564,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 26.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,26.0,CABECERA DEL LLANO,BOLIVAR
111,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 21.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,21.0,CABECERA DEL LLANO,BOLIVAR
112,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 18.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,18.0,CABECERA DEL LLANO,BOLIVAR
113,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 31.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,31.0,CABECERA DEL LLANO,BOLIVAR
114,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 34.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,34.0,CABECERA DEL LLANO,BOLIVAR
115,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 36.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,36.0,CABECERA DEL LLANO,BOLIVAR
116,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 22.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,22.0,CABECERA DEL LLANO,BOLIVAR
117,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 25.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,25.0,CABECERA DEL LLANO,BOLIVAR
118,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 47.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,47.0,CABECERA DEL LLANO,BOLIVAR
119,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 20.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,20.0,CABECERA DEL LLANO,BOLIVAR
120,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,23.0,CABECERA DEL LLANO,BOLIVAR
121,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 43.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,43.0,CABECERA DEL LLANO,BOLIVAR
122,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 55.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,55.0,CABECERA DEL LLANO,BOLIVAR
123,0.0,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 46.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,46.0,CABECERA DEL LLANO,BOLIVAR
124,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 37.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,37.0,CABECERA DEL LLANO,BOLIVAR
125,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 50.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,50.0,CABECERA DEL LLANO,BOLIVAR
126,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 13.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,13.0,CABECERA DEL LLANO,BOLIVAR
127,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 76.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,76.0,CABECERA DEL LLANO,BOLIVAR
128,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, CABECERA DEL LLANO, BOLIVAR",FEMENINO,21.0,CABECERA DEL LLANO,BOLIVAR
129,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 42.0, CABECERA DEL LLANO, BOLIVAR",MASCULINO,42.0,CABECERA DEL LLANO,BOLIVAR
130,0.10869565217391304,0.10869565217391304,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 61.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,61.0,CABECERA DEL LLANO,CABECERA DEL LLANO
131,0.10869565217391304,1.3043478260869563,0.0,0.10869565217391304,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 30.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,30.0,CABECERA DEL LLANO,CABECERA DEL LLANO
132,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 45.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,45.0,CABECERA DEL LLANO,CABECERA DEL LLANO
133,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,46.0,CABECERA DEL LLANO,CABECERA DEL LLANO
134,0.0,0.32608695652173914,0.10869565217391304,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 53.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,53.0,CABECERA DEL LLANO,CABECERA DEL LLANO
135,0.10869565217391304,0.21739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 47.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,47.0,CABECERA DEL LLANO,CABECERA DEL LLANO
136,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 31.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,31.0,CABECERA DEL LLANO,CABECERA DEL LLANO
137,0.0,1.5217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,23.0,CABECERA DEL LLANO,CABECERA DEL LLANO
138,0.10869565217391304,0.10869565217391304,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 44.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,44.0,CABECERA DEL LLANO,CABECERA DEL LLANO
139,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 43.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,43.0,CABECERA DEL LLANO,CABECERA DEL LLANO
140,0.0,0.7608695652173914,0.0,0.0,0.43478260869565216,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 26.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,26.0,CABECERA DEL LLANO,CABECERA DEL LLANO
141,0.10869565217391304,0.9782608695652176,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 27.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,27.0,CABECERA DEL LLANO,CABECERA DEL LLANO
142,0.0,1.5217391304347827,0.0,0.0,0.10869565217391304,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 28.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,28.0,CABECERA DEL LLANO,CABECERA DEL LLANO
143,0.0,0.43478260869565216,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 42.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,42.0,CABECERA DEL LLANO,CABECERA DEL LLANO
144,0.10869565217391304,2.391304347826087,0.0,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 22.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,22.0,CABECERA DEL LLANO,CABECERA DEL LLANO
145,0.10869565217391304,0.21739130434782608,0.0,0.10869565217391304,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 50.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,50.0,CABECERA DEL LLANO,CABECERA DEL LLANO
146,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 63.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,63.0,CABECERA DEL LLANO,CABECERA DEL LLANO
147,0.0,1.5217391304347827,0.0,0.0,0.21739130434782608,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 24.0, CABECERA DEL LLANO, CABECERA DEL LLANO",MASCULINO,24.0,CABECERA DEL LLANO,CABECERA DEL LLANO
148,0.0,3.152173913043478,0.10869565217391304,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 21.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,21.0,CABECERA DEL LLANO,CABECERA DEL LLANO
149,0.0,0.8695652173913043,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 33.0, CABECERA DEL LLANO, CABECERA DEL LLANO",FEMENINO,33.0,CABECERA DEL LLANO,CABECERA DEL LLANO
